target_month,nowcast_cpi,nowcast_core_cpi,actual_cpi,actual_core_cpi,error_cpi,error_core_cpi
2017-03-01,-0.104711847742474,0.183036851563105,-0.04672016261895173,-0.021514115650322907,-0.05799168512352226,0.20455096721342791
2017-04-01,0.194150375129923,0.165533993677891,0.12341528217407749,0.11277416475390378,0.07073509295584551,0.05275982892398723
2017-05-01,-0.0437460574861952,0.15606765904293,-0.07739779600562935,0.08080341683018855,0.03365173851943415,0.07526424221274144
2017-06-01,0.0311441613504239,0.144070186950757,0.0651628661825221,0.12568110408464062,-0.03401870483209819,0.018389082866116374
2017-07-01,0.12427628277734,0.141705319369893,0.03276499715354486,0.09493696026947607,0.09151128562379514,0.046768359100416934
2017-08-01,0.293615548124742,0.140565624198461,0.38486261632881824,0.2182669603349341,-0.09124706820407624,-0.07770133613647309
2017-09-01,0.572120000978359,0.139540908646154,0.5106389920997767,0.10968776605224662,0.06148100887858232,0.029853142593907395
2017-10-01,0.0814491728307241,0.140201667316568,0.07750522450138408,0.2824233026913259,0.003943948329340016,-0.14222163537475788
2017-11-01,0.371565837928206,0.146687933001542,0.2668007428251684,0.11438669012251435,0.10476509510303761,0.032301242879027664
2017-12-01,0.0457859953298964,0.141261165109187,0.21068892447551058,0.20802471081413643,-0.16490292914561416,-0.06676354570494944
2018-01-01,0.313016334730286,0.145602265404728,0.42533443635115464,0.33812474444061547,-0.11231810162086864,-0.19252247903588746
2018-02-01,0.112194245996914,0.152556280132567,0.26922876006090224,0.1986645977335888,-0.15703451406398825,-0.0461083176010218
2018-03-01,-0.0292644906895854,0.153506832116033,0.0192362410782021,0.21899722733866867,-0.0485007317677875,-0.06549039522263567
2018-04-01,0.311369880628634,0.174243704334021,0.2604406656061986,0.1400860807504456,0.050929215022435415,0.03415762358357541
2018-05-01,0.178077386442332,0.175035247526275,0.2257949781598212,0.20067801893777215,-0.04771759171748918,-0.02564277141149715
2018-06-01,0.160813690590632,0.182464631312755,0.09011451720948305,0.0987769546364925,0.07069917338114895,0.0836876766762625
2018-07-01,0.145373845426389,0.184056141632581,0.07808204989283585,0.11655056934953834,0.06729179553355316,0.06750557228304266
2018-08-01,0.280006198560035,0.192378582952043,0.17873207703393845,0.07450552776688824,0.10127412152609655,0.11787305518515476
2018-09-01,0.159953987495026,0.180680833091346,0.2062281702117419,0.18496186373311296,-0.04627418271671588,-0.004281030641766964
2018-10-01,0.291326243878078,0.179380149480364,0.2339580144498754,0.212487614565271,0.05736822942820258,-0.033107465084907
2018-11-01,0.0674398578585887,0.177614458207154,-0.07041919199911595,0.2016090098371448,0.13785904985770464,-0.023994551629990812
2018-12-01,-0.148385928555422,0.184964752116321,0.06848935445813442,0.24051896592260924,-0.2168752830135564,-0.05555421380628825
2019-01-01,0.0349899290800341,0.182655327415191,-0.08149798035343991,0.270319114983697,0.11648790943347401,-0.08766378756850599
2019-02-01,0.188269224351583,0.177300748934924,0.3001255142321968,0.16106394238510902,-0.1118562898806138,0.01623680654981499
2019-03-01,0.331851345618556,0.172009287454744,0.37817929172307974,0.1458730559831034,-0.04632794610452373,0.026136231471640597
2019-04-01,0.440045076630718,0.168591423033619,0.3759679404743643,0.1643938264383582,0.06407713615635369,0.004197596595260783
2019-05-01,0.139699960244168,0.171121787446804,0.02468332856644384,0.08397042714227698,0.11501663167772416,0.08715136030452703
2019-06-01,0.0400696323937111,0.164783516925073,-0.03251128102280676,0.1990717611749071,0.07258091341651786,-0.03428824424983409
2019-07-01,0.224780562387998,0.175647325589281,0.23078761661827762,0.2059077639787077,-0.006007054230279613,-0.030260438389426686
2019-08-01,0.0773710674975021,0.182157813998535,0.09147700174354512,0.2267547857794039,-0.01410593424604302,-0.04459697178086888
2019-09-01,0.103343393884681,0.196712568733927,0.1538846099767177,0.19365082974263093,-0.05054121609203671,0.0030617389912960813
2019-10-01,0.321466117851907,0.194544164096387,0.2827282299262768,0.2201310195621753,0.03873788792563021,-0.02558685546578829
2019-11-01,0.232231202626817,0.191333639432199,0.281542260504386,0.2181379024040364,-0.04931105787756901,-0.02680426297183741
2019-12-01,0.246265268809632,0.190921519414169,0.29122185210892493,0.17774564297226014,-0.04495658329929292,0.013175876441908846
2020-01-01,0.165952033920822,0.18549081549909,0.19216641534238743,0.2616344635741674,-0.02621438142156543,-0.07614364807507742
2020-02-01,0.0576386531396749,0.187088259900919,0.04746707213065804,0.2452046371421268,0.010171581009016863,-0.0581163772412078
2020-03-01,-0.200662347653271,0.195046130319857,-0.4528447444551498,-0.11818827841568735,0.25218239680187876,0.3132344087355443
2020-04-01,-0.593041283981971,0.173082095290372,-0.7920147553434065,-0.48978858208451603,0.1989734713614355,0.662870677374888
2020-05-01,0.0768016039938002,0.119268653720066,-0.08983252093487382,-0.12568392374673332,0.16663412492867402,0.24495257746679933
2020-06-01,0.58000399078172,0.102663688320645,0.4847499237691677,0.16464967672902286,0.09525406701255235,-0.061985988408377865
2020-07-01,0.288619323366245,0.0991796517223781,0.5096443382793581,0.5792762056656242,-0.22102501491311305,-0.48009655394324613
2020-08-01,0.214177817870108,0.129876850377061,0.3731343283582156,0.38632853258735445,-0.15895651048810758,-0.25645168221029346
2020-09-01,0.125642856152693,0.143252800797162,0.2626139536318739,0.19037187711885561,-0.1369710974791809,-0.047119076321693626
2020-10-01,0.138662368968245,0.143448824607896,0.1238475828567287,0.1386962552011095,0.014814786111516293,0.004752569406786505
2020-11-01,0.148491436448164,0.134836460329967,0.2274132890799363,0.25064424854999157,-0.07892185263177229,-0.11580778822002458
2020-12-01,0.391439394982779,0.136960571469466,0.4346309661148906,0.13334271670970566,-0.043191571132111584,0.0036178547597603417
2021-01-01,0.349056443112153,0.133799234835428,0.24499608845809373,0.017015547031329348,0.10406035465405927,0.11678368780409865
2021-02-01,0.348049032167968,0.115876266327218,0.33956762230333837,0.15015514799159302,0.008481409864629641,-0.034278881664375024
2021-03-01,0.447084249995973,0.106495649453042,0.524320981565296,0.2459443190924393,-0.07723673156932304,-0.13944866963939728
2021-04-01,0.0860630292083403,0.136453778110598,0.6238653990587206,0.8108038414641028,-0.5378023698503803,-0.6743500633535048
2021-05-01,0.208668313632782,0.243571052734698,0.6635060424433847,0.6595775780164903,-0.45483772881060275,-0.41600652528179227
2021-06-01,0.362237342100795,0.311251202763017,0.8461787818155431,0.7935672408473149,-0.48394143971474807,-0.4823160380842979
2021-07-01,0.391912231584567,0.364219636265928,0.4614747980816958,0.359083885885525,-0.06956256649712877,0.005135750380403037
2021-08-01,0.405130006699523,0.346538920879067,0.2842925602144719,0.1252476242427747,0.12083744648505107,0.22129129663629232
2021-09-01,0.361783214592945,0.326009763448578,0.4525517463950024,0.25125718197684943,-0.0907685318020574,0.07475258147172859
2021-10-01,0.493613050012219,0.330725553376075,0.9638202329232071,0.704331099972122,-0.47020718291098806,-0.37360554659604694
2021-11-01,0.56788894695175,0.374625584263953,0.8566262881938069,0.6170384992260303,-0.28873734124205697,-0.24241291496207729
2021-12-01,0.388985413110369,0.404667075043658,0.6905230550805275,0.6259571074712644,-0.3015376419701585,-0.22129003242760642
2022-01-01,0.427111543925782,0.445653417478999,0.6046039630400957,0.5529840802300345,-0.17749241911431368,-0.10733066275103553
2022-02-01,0.720009769153428,0.490247311759534,0.6926379347568234,0.5286706165847699,0.02737183439660451,-0.03842330482523587
2022-03-01,1.11235141817602,0.519758596218243,1.115641476274165,0.27161752921707194,-0.003290058098145199,0.2481410670011711
2022-04-01,0.284773145385296,0.521352735312484,0.30833512934780316,0.5044005313849409,-0.023561983962507138,0.016952203927543152
2022-05-01,0.672324850959812,0.497477697187304,0.9484996239963239,0.5331928925972562,-0.27617477303651194,-0.035715195409952216
2022-06-01,0.971138470191902,0.487794750404188,1.2561019986405686,0.6803326679517774,-0.28496352844866657,-0.19253791754758937
2022-07-01,0.26795765016111,0.479963775342375,-0.014917428642136077,0.35300119027377175,0.2828750788032461,0.12696258506860325
2022-08-01,0.0568860529294564,0.479891397462036,0.062391281496565476,0.4903621970395289,-0.005505228567109076,-0.010470799577492862
2022-09-01,0.315373806202104,0.511859702425673,0.42426727482827165,0.5702530898544778,-0.10889346862616767,-0.05839338742880473
2022-10-01,0.759750963994799,0.538634286225081,0.5594754832984217,0.3933258669599482,0.20027548069637735,0.14530841926513283
2022-11-01,0.46745580433186,0.511028094294495,0.2614032556282231,0.30928627016122423,0.20605254870363693,0.2017418241332708
2022-12-01,0.121098241931858,0.483981534288132,0.01539563433359259,0.35594772329976543,0.10570260759826541,0.12803381098836658
2023-01-01,0.647054090382272,0.463402950713156,0.5314022594635093,0.4140759271916483,0.11565183091876274,0.049327023521507696
2023-02-01,0.536749865743129,0.451013118219693,0.3428533386591992,0.4893570621394172,0.1938965270839298,-0.03834394391972423
2023-03-01,0.300586166573628,0.449301598993516,0.12307181953890023,0.3367058722950844,0.1775143470347278,0.1125957266984316
2023-04-01,0.608716511827863,0.455367123106556,0.3392739405144063,0.4545350273802429,0.2694425713134567,0.0008320957263131534
2023-05-01,0.191102517094392,0.45014120706102,0.1614687381333635,0.3647229997324919,0.029633778961028506,0.08541820732852812
2023-06-01,0.423795902201497,0.433611798721469,0.224175331482801,0.2177785289873002,0.199620570718696,0.21583326973416878
2023-07-01,0.406276130736562,0.396385338143237,0.1957146710348745,0.20692652486684615,0.2105614597016875,0.18945881327639086
2023-08-01,0.789346717069817,0.383948211586038,0.4835707415079771,0.20067322630761275,0.3057759755618399,0.18327498527842523
2023-09-01,0.39052951098285,0.358725861966784,0.3900915440960384,0.3097745332385715,0.00043796688681158047,0.048951328728212506
2023-10-01,0.0708885450707759,0.33787974828459,0.13668493471667986,0.29561504352111356,-0.06579638964590397,0.042264704763476435
2023-11-01,-0.0091347191400327,0.32899937716366,0.14689823722116024,0.30020195404181216,-0.15603295636119294,0.028797423121847854
2023-12-01,0.30120238809612,0.326876950609839,0.1924399963653789,0.25704883607775564,0.10876239173074109,0.06982811453208337
2024-01-01,0.13100846500564,0.320186100133907,0.30996854969052023,0.3588818467727739,-0.17896008468488023,-0.03869574663886688
2024-02-01,0.43350625888289,0.317331665903592,0.40975401843086345,0.39609441363710474,0.023752240452026563,-0.07876274773351272
2024-03-01,0.3414123189937,0.308245966490454,0.4431338373525273,0.3891445158509699,-0.10172151835882731,-0.08089854936051588
2024-04-01,0.41249502616939,0.311093554960553,0.21706766556210955,0.27052450819466944,0.19542736060728044,0.040569046765883576
2024-05-01,0.0849008879271337,0.296432179693297,0.04855873210594108,0.14040654936740005,0.036342155821192615,0.15602563032589695
2024-06-01,0.0681915069361153,0.27992870798876,-0.041829647960411886,0.09273959037392476,0.11002115489652718,0.18718911761483525
2024-07-01,0.237207807303367,0.269099296682507,0.16770805381991494,0.17274411884795615,0.06949975348345205,0.09635517783455083
2024-08-01,0.204545921378092,0.263944041823781,0.1572221743858515,0.25396626324700744,0.047323746992240484,0.009977778576773566
2024-09-01,0.106226733277263,0.268181745242148,0.2133336729690294,0.30711493354182995,-0.10710693969176639,-0.03893318829968195
2024-10-01,0.181834466651695,0.267627600651184,0.2856398459641696,0.3114750009353573,-0.10380537931247458,-0.04384740028417328
2024-11-01,0.262867727953183,0.270970889092194,0.28419261732848256,0.28781808405158316,-0.021324889375299583,-0.016847194959389133
2024-12-01,0.376718364108857,0.270980023816667,0.3399383308901438,0.18657583749928097,0.036780033218713204,0.08440418631738605
2025-01-01,0.242424629147151,0.266786165481588,0.42726162139017365,0.4265929177532435,-0.18483699224302266,-0.15980675227165547
2025-02-01,0.230486984684081,0.270334969679681,0.22510589068882592,0.2547452855180321,0.005381093995255076,0.015589684161648909
2025-03-01,0.0281482293168166,0.258315422571535,0.03315826188146076,0.06913185749619633,-0.005010032564644159,0.18918356507533868
2025-04-01,0.217748780874516,0.231151429771193,0.16167112278562268,0.23857041972428217,0.05607765808889331,-0.007418989953089178
2025-05-01,0.125107011900039,0.228939892644105,0.09928130327003792,0.13048792067804627,0.025825708630001082,0.09845197196605873
2025-06-01,0.253572688447588,0.22777293618119,0.2541949971929469,0.23402152998077685,-0.0006223087453589016,-0.006248593799586866
2025-07-01,0.160147286570225,0.239194326880425,0.22835098853577485,0.3125209822436803,-0.06820370196554984,-0.0733266553632553
2025-08-01,0.304575877139972,0.250611796561466,0.3482644202266627,0.3097218588179462,-0.043688543086690734,-0.059110062256480245
2025-09-01,0.375968450928606,0.255768649006923,0.2950901819104068,0.2177737336973129,0.08087826901819917,0.03799491530961008
2025-12-01,0.204578066144145,0.215750382490006,0.297788428704604,0.2329002576704653,-0.09321036256045898,-0.017149875180459295
2026-01-01,0.134978853983875,0.218198776570535,0.170842649932057,0.2950448142634121,-0.03586379594818201,-0.07684603769287712
2026-02-01,0.248613384458881,0.207033634112613,0.26700307420970404,0.21605021740240815,-0.01838968975082303,-0.009016583289795155
2026-03-01,0.844071623167513,0.203809045102978,0.8651438343614481,0.19579505385114437,-0.021072211193935098,0.008013991251833635
2026-04-01,0.448127134166122,0.21436431146589,0.6400377846336402,0.376460730477457,-0.19191065046751826,-0.162096419011567
2026-05-01,0.459027462852829,0.225855170695322,0.47291422864139676,0.20809544962627768,-0.013886765788567734,0.017759721069044304
2026-06-01,-0.0612913952296244,0.232322464774341,-0.42248165303806484,-0.016660666843182348,0.36119025780844044,0.24898313161752333
