Label,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation
08/20,,,0.1332665448,0.1252425572
08/21,,,0.1332665448,0.1252425572
08/22,,,0.1332665448,0.1252425572
08/23,,,0.1332665448,0.1252425572
08/26,,,0.1332665448,0.1252425572
08/27,,,0.1332665448,0.1252425572
08/28,,,0.1332665448,0.1252425572
08/29,,,0.1332665448,0.1252425572
08/30,,,,
