Date,Adj Close,Close,High,Low,Open,Volume,Return
1968-07-02,3.3737051486968994,16.826004028320312,16.826004028320312,16.634798049926758,16.80210304260254,564840,0.0014225515143262424
1968-07-03,3.4312121868133545,17.112810134887695,17.112810134887695,16.778202056884766,16.826004028320312,569024,0.01704566213756631
1968-07-08,3.4983036518096924,17.447418212890625,17.447418212890625,17.256214141845703,17.256214141845703,707096,0.019553283604604843
1968-07-09,3.479135513305664,17.351816177368164,17.435468673706055,17.280115127563477,17.435468673706055,307524,-0.005479266642308911
1968-07-11,3.4312121868133545,17.112810134887695,17.32791519165039,16.921606063842773,17.32791519165039,705004,-0.01377449263158359
1968-07-12,3.400059700012207,16.957456588745117,17.148662567138672,16.826004028320312,17.112810134887695,449780,-0.009079149031024913
1968-07-15,3.421628475189209,17.06501007080078,17.23231315612793,16.969406127929688,16.969406127929688,391204,0.006343646018016846
1968-07-16,3.402458667755127,16.969406127929688,17.041109085083008,16.826004028320312,17.041109085083008,414216,-0.005602539133949036
1968-07-18,3.4312121868133545,17.112810134887695,17.112810134887695,16.849903106689453,16.969406127929688,445596,0.008450806274510558
1968-07-19,3.3066136837005615,16.491395950317383,16.873804092407227,16.491395950317383,16.873804092407227,914204,-0.036313260832904204
1968-07-22,3.2778639793395996,16.347991943359375,16.575048446655273,16.156787872314453,16.491395950317383,732200,-0.008694606358970569
1968-07-23,3.294633388519287,16.431644439697266,16.44359588623047,16.20458984375,16.347991943359375,560656,0.0051159563927560825
1968-07-25,3.2155637741088867,16.03728485107422,16.53919792175293,15.965582847595215,16.431644439697266,644336,-0.023999518333642778
1968-07-26,3.1820192337036133,15.869980812072754,16.10898780822754,15.869980812072754,16.03728485107422,665256,-0.01043193130715292
1968-07-29,3.177224636077881,15.84607982635498,15.869980812072754,15.583173751831055,15.869980812072754,905836,-0.0015067783296054404
1968-07-30,3.2467141151428223,16.192638397216797,16.276290893554688,15.84607982635498,15.84607982635498,472792,0.021871125596810925
1968-08-01,3.2383265495300293,16.15081214904785,16.44359588623047,16.061185836791992,16.192638397216797,784500,-0.0025834013452780136
1968-08-02,3.2265625,16.061185836791992,16.085086822509766,15.774378776550293,16.085086822509766,594128,-0.003632755792258413
1968-08-05,3.221762180328369,16.03728485107422,16.085086822509766,15.965582847595215,16.061185836791992,458148,-0.0014877504067040137
1968-08-06,3.2457690238952637,16.156787872314453,16.156787872314453,16.02533531188965,16.03728485107422,439320,0.00745146358520099
1968-08-08,3.2265625,16.061185836791992,16.30019187927246,16.013383865356445,16.156787872314453,652704,-0.005917403165125346
1968-08-09,3.2169604301452637,16.013383865356445,16.03728485107422,15.84607982635498,16.03728485107422,407940,-0.0029759441680539123
1968-08-12,3.252971649169922,16.192638397216797,16.22848892211914,16.02533531188965,16.02533531188965,520908,0.011194175311330268
1968-08-13,3.296184778213501,16.407743453979492,16.419694900512695,16.192638397216797,16.192638397216797,468608,0.013284200941193536
1968-08-15,3.2553720474243164,16.20458984375,16.479446411132812,16.156787872314453,16.407743453979492,508356,-0.012381809132467558
1968-08-16,3.269777297973633,16.276290893554688,16.324092864990234,16.085086822509766,16.20458984375,366100,0.004425070418821786
1968-08-19,3.312986135482788,16.491395950317383,16.491395950317383,16.30019187927246,16.30019187927246,305432,0.013214611752284444
1968-08-20,3.3081860542297363,16.46749496459961,16.479446411132812,16.30019187927246,16.479446411132812,255224,-0.0014488685001249335
1968-08-22,3.2985849380493164,16.419694900512695,16.563098907470703,16.20458984375,16.46749496459961,338904,-0.002902229809035206
1968-08-23,3.2481698989868164,16.168737411499023,16.425668716430664,16.03728485107422,16.419694900512695,284512,-0.015283838375953374
1968-08-26,3.2649731636047363,16.252389907836914,16.276290893554688,16.180688858032227,16.180688858032227,334720,0.00517314830827087
1968-08-27,3.2457690238952637,16.156787872314453,16.276290893554688,16.03728485107422,16.252389907836914,255224,-0.00588186755209652
1968-08-29,3.2457690238952637,16.156787872314453,16.180688858032227,15.869980812072754,16.156787872314453,410032,0.0
1968-08-30,3.2169604301452637,16.013383865356445,16.13288688659668,15.941682815551758,16.13288688659668,330536,-0.008875737471739975
1968-09-03,3.231363534927368,16.085086822509766,16.085086822509766,15.869980812072754,16.013383865356445,225936,0.004477240269148863
1968-09-04,3.2553720474243164,16.20458984375,16.20458984375,16.10898780822754,16.10898780822754,309616,0.007429839520513015
1968-09-05,3.262573719024658,16.240440368652344,16.324092864990234,16.156787872314453,16.20458984375,259408,0.002212242255394292
1968-09-06,3.269777297973633,16.276290893554688,16.324092864990234,16.156787872314453,16.240440368652344,357732,0.002207943657171363
1968-09-09,3.250568389892578,16.180688858032227,16.30019187927246,16.168737411499023,16.276290893554688,228028,-0.0058746839098060555
1968-09-10,3.2361679077148438,16.10898780822754,16.156787872314453,16.013383865356445,16.156787872314453,305432,-0.004430142809027426
1968-09-12,3.2361679077148438,16.10898780822754,16.156787872314453,16.001434326171875,16.10898780822754,491620,0.0
1968-09-13,3.240967273712158,16.13288688659668,16.22848892211914,16.12093734741211,16.12093734741211,284512,0.0014830398589247284
1968-09-16,3.2265625,16.061185836791992,16.13288688659668,16.02533531188965,16.13288688659668,330536,-0.0044445909185806265
1968-09-17,3.2337656021118164,16.097036361694336,16.097036361694336,16.02533531188965,16.061185836791992,370284,0.002232438426906791
1968-09-19,3.2241625785827637,16.04923439025879,16.13288688659668,16.001434326171875,16.097036361694336,374468,-0.002969610265747602
1968-09-20,3.1785483360290527,15.822179794311523,15.965582847595215,15.78632926940918,15.965582847595215,525092,-0.014147624830309069
1968-09-23,3.2361679077148438,16.10898780822754,16.10898780822754,15.774378776550293,15.822179794311523,642244,0.018127637397446383
1968-09-24,3.2361679077148438,16.10898780822754,16.10898780822754,15.977533340454102,16.10898780822754,523000,0.0
1968-09-26,3.2241625785827637,16.04923439025879,16.10898780822754,16.02533531188965,16.10898780822754,516724,-0.003709736167724853
1968-09-27,3.190553665161133,15.88193130493164,16.03728485107422,15.84607982635498,16.03728485107422,458148,-0.010424075276130873
1968-09-30,3.2169604301452637,16.013383865356445,16.013383865356445,15.869980812072754,15.88193130493164,294972,0.008276546253547234
1968-10-01,3.140136957168579,15.630974769592285,15.79827880859375,15.547323226928711,15.79827880859375,728016,-0.023880764045709935
1968-10-03,3.116131067276001,15.51147174835205,15.619025230407715,15.40392017364502,15.619025230407715,930940,-0.0076448544187779355
1968-10-04,3.1785483360290527,15.822179794311523,15.893880844116211,15.535372734069824,15.535372734069824,646428,0.020030373371815458
1968-10-07,3.171347141265869,15.78632926940918,15.88193130493164,15.678775787353516,15.822179794311523,397480,-0.002265560879335271
1968-10-08,3.1761486530303955,15.810229301452637,15.822179794311523,15.678775787353516,15.78632926940918,468608,0.0015140290705009107
1968-10-10,3.1641440391540527,15.75047779083252,15.917781829833984,15.702676773071289,15.810229301452637,715464,-0.003779613358111944
1968-10-11,3.1209309101104736,15.535372734069824,15.666826248168945,15.391968727111816,15.666826248168945,1615024,-0.01365713080973785
1968-10-14,3.0705158710479736,15.284417152404785,15.571224212646484,15.248565673828125,15.535372734069824,876548,-0.016153846565195362
1968-10-15,3.0249037742614746,15.057360649108887,15.224664688110352,14.973709106445312,15.224664688110352,1077380,-0.014854864362232267
1968-10-17,3.063311815261841,15.248565673828125,15.248565673828125,15.08126163482666,15.08126163482666,1548080,0.012697276960403014
1968-10-18,3.140136957168579,15.630974769592285,15.630974769592285,15.356119155883789,15.356119155883789,979056,0.02507911258788109
1968-10-21,3.140136957168579,15.630974769592285,15.75047779083252,15.583173751831055,15.630974769592285,594128,0.0
1968-10-22,3.111328125,15.487571716308594,15.630974769592285,15.439770698547363,15.630974769592285,523000,-0.00917438715620722
1968-10-24,3.053709030151367,15.200764656066895,15.46367073059082,15.152963638305664,15.46367073059082,753120,-0.01851913155210294
1968-10-25,3.041707754135132,15.141013145446777,15.176863670349121,15.08126163482666,15.176863670349121,811696,-0.0039300653394735985
1968-10-28,3.010498046875,14.9856595993042,15.141013145446777,14.722752571105957,15.141013145446777,1884892,-0.010260587072411176
1968-10-29,2.9720876216888428,14.794454574584961,15.03346061706543,14.770553588867188,14.9856595993042,958136,-0.012758827472427181
1968-10-31,2.9480807781219482,14.674951553344727,14.6988525390625,14.555448532104492,14.6988525390625,2945536,-0.00807743465963262
1968-11-01,2.967287063598633,14.770553588867188,14.806405067443848,14.722752571105957,14.722752571105957,1096208,0.006514843697369654
1968-11-04,3.0249037742614746,15.057360649108887,15.152963638305664,14.6988525390625,14.770553588867188,1027172,0.01941730254873497
1968-11-06,2.976888656616211,14.818355560302734,15.152963638305664,14.78250503540039,15.057360649108887,1386996,-0.015873271095040553
1968-11-07,3.041707754135132,15.141013145446777,15.152963638305664,14.818355560302734,14.818355560302734,621324,0.021774108808154002
1968-11-08,3.029703378677368,15.08126163482666,15.105162620544434,14.937858581542969,15.105162620544434,587852,-0.003946590674743122
1968-11-12,3.07291841506958,15.296366691589355,15.296366691589355,15.152963638305664,15.152963638305664,757304,0.01426378459896549
1968-11-13,3.111328125,15.487571716308594,15.487571716308594,15.284417152404785,15.296366691589355,569024,0.0124994239163847
1968-11-14,3.1209309101104736,15.535372734069824,15.630974769592285,15.45172119140625,15.487571716308594,514632,0.0030863942100203268
1968-11-15,3.140136957168579,15.630974769592285,15.642925262451172,15.559272766113281,15.559272766113281,451872,0.00615394816844117
1968-11-18,3.096924304962158,15.41586971282959,15.666826248168945,15.36806869506836,15.630974769592285,470700,-0.013761390918880512
1968-11-19,3.1209309101104736,15.535372734069824,15.535372734069824,15.224664688110352,15.41586971282959,510448,0.007751757157851813
1968-11-21,3.1305348873138428,15.583173751831055,15.607074737548828,15.439770698547363,15.535372734069824,525092,0.0030772796578919515
1968-11-22,3.147339344024658,15.666826248168945,15.67280101776123,15.41586971282959,15.583173751831055,598312,0.005367918683453654
1968-11-25,3.140136957168579,15.630974769592285,15.678775787353516,15.595124244689941,15.666826248168945,487436,-0.002288404925180121
1968-11-26,3.1665427684783936,15.762428283691406,15.822179794311523,15.678775787353516,15.678775787353516,863996,0.008409127267373862
1968-11-27,3.2121589183807373,15.989483833312988,15.989483833312988,15.78632926940918,15.78632926940918,453964,0.01440566360146267
1968-11-29,3.2049546241760254,15.953633308410645,16.001434326171875,15.917781829833984,15.989483833312988,466516,-0.0022428199811308502
1968-12-02,3.159341812133789,15.726576805114746,16.001434326171875,15.702676773071289,15.953633308410645,485344,-0.014231968121534044
1968-12-03,3.1689467430114746,15.774378776550293,15.78632926940918,15.678775787353516,15.726576805114746,516724,0.003040168316323699
1968-12-05,3.1545400619506836,15.702676773071289,15.810229301452637,15.654875755310059,15.774378776550293,581576,-0.00454620485262569
1968-12-06,3.1305348873138428,15.583173751831055,15.690727233886719,15.535372734069824,15.690727233886719,359824,-0.007609722547634035
1968-12-09,3.140136957168579,15.630974769592285,15.702676773071289,15.45172119140625,15.583173751831055,282420,0.003067229786720471
1968-12-10,3.1497411727905273,15.678775787353516,15.726576805114746,15.583173751831055,15.630974769592285,271960,0.003058533991653789
1968-12-12,3.082519292831421,15.344167709350586,15.654875755310059,15.200764656066895,15.654875755310059,502080,-0.02134203297077608
1968-12-13,3.039307117462158,15.12906265258789,15.284417152404785,15.12906265258789,15.284417152404785,479068,-0.014018460636971541
1968-12-16,3.032104730606079,15.093212127685547,15.200764656066895,15.06931209564209,15.12906265258789,338904,-0.002369746319711541
1968-12-17,3.068117141723633,15.272466659545898,15.284417152404785,15.12906265258789,15.12906265258789,487436,0.011877034046365198
1968-12-19,3.1305348873138428,15.583173751831055,15.583173751831055,15.284417152404785,15.284417152404785,652704,0.020343990371614273
1968-12-20,3.0921223163604736,15.391968727111816,15.75047779083252,15.308317184448242,15.583173751831055,389112,-0.012270290009874008
1968-12-23,3.05130934715271,15.188815116882324,15.385993957519531,15.12906265258789,15.385993957519531,401664,-0.01319901512039856
1968-12-24,3.082519292831421,15.344167709350586,15.391968727111816,15.260516166687012,15.260516166687012,330536,0.010228378092124402
1968-12-26,3.0705158710479736,15.284417152404785,15.487571716308594,15.248565673828125,15.344167709350586,169452,-0.003894029734497373
1968-12-27,3.063311815261841,15.248565673828125,15.36806869506836,15.057360649108887,15.284417152404785,460240,-0.0023462037288457527
1968-12-30,3.010498046875,14.9856595993042,15.200764656066895,14.818355560302734,15.200764656066895,1615024,-0.017240741906754398
1968-12-31,3.0249037742614746,15.057360649108887,15.152963638305664,15.009559631347656,15.009559631347656,589944,0.004785164169572642
1969-01-02,3.012899160385132,14.997610092163086,15.06931209564209,14.961758613586426,15.057360649108887,267776,-0.00396859363874269
1969-01-03,2.9960947036743164,14.913957595825195,14.913957595825195,14.78250503540039,14.913957595825195,738476,-0.005577503864638955
1969-01-06,2.904869318008423,14.459847450256348,14.6988525390625,14.352293968200684,14.6988525390625,1288672,-0.030448098170601123
1969-01-07,2.9144670963287354,14.507648468017578,14.507648468017578,14.352293968200684,14.459847450256348,757304,0.0033040310146870144
1969-01-08,2.9384779930114746,14.627150535583496,14.663002014160156,14.543498992919922,14.543498992919922,734292,0.008238520418701878
1969-01-09,2.976888656616211,14.818355560302734,14.866156578063965,14.6988525390625,14.6988525390625,694544,0.0130716186053077
